timestamp,username,action,quantity,item_name,price,seller,x,y,z
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,16,Oak Log,3.0,_Pastel_Ghost_,380,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,32,Cobblestone,2.0,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,26,Cobblestone,1.63,_Pastel_Ghost_,386,65,845
2023-03-04,toasterhead805,bought,16,Spruce Log,3.0,_Pastel_Ghost_,381,65,845
2023-03-04,toasterhead805,bought,16,Spruce Log,3.0,_Pastel_Ghost_,381,65,845
2023-03-04,toasterhead805,bought,16,Spruce Log,3.0,_Pastel_Ghost_,381,65,845
2023-03-04,toasterhead805,bought,16,Cooked Porkchop,18.0,_Pastel_Ghost_,380,68,850
2023-03-04,toasterhead805,bought,15,Cooked Porkchop,16.88,_Pastel_Ghost_,380,68,850
2023-03-04,toasterhead805,bought,16,Iron Ingot,20.0,_Pastel_Ghost_,380,64,851
2023-03-04,toasterhead805,bought,16,Iron Ingot,20.0,_Pastel_Ghost_,380,64,851
2023-03-04,toasterhead805,bought,16,Iron Ingot,20.0,_Pastel_Ghost_,380,64,851
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,1,Diamond,3.0,_Pastel_Ghost_,380,64,849
2023-03-04,toasterhead805,bought,16,Gold Ingot,20.0,_Pastel_Ghost_,380,64,850
2023-03-04,toasterhead805,bought,16,Iron Ingot,20.0,_Pastel_Ghost_,380,64,851
2023-03-04,toasterhead805,bought,16,Iron Ingot,20.0,_Pastel_Ghost_,380,64,851
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,White Tulip,2.0,katt_tail,3704,67,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
2023-03-04,NuclearPig,bought,1,Blue Orchid,2.0,katt_tail,3709,66,451
